"id","category","description","name","price","restaurant_id"
3217,Non-Alcoholic Beverages,"",Bottle of Coca Cola ,30.0,83
3218,Non-Alcoholic Beverages,"",Diet Coke can,30.0,83
3219,Non-Alcoholic Beverages,"",Sprite can,30.0,83
3220,Non-Alcoholic Beverages,"",Cock & Bull Ginger Beer,30.0,83
3221,Meals for the Family,"Half bird, large roasted potatoes and choice of kale salad or small seasonal veggies.",Meal for 2,180.0,84
3222,Meals for the Family,"Whole bird, large roasted potatoes, large roasted Brussels sprouts, Kickass Kale Salad",Meal for 4,310.0,84
3223,The Mains,"Thyme, garlic, paprika, and exotic spices",Our Dry Rubbed Rotisserie Half Chicken,110.0,84
3224,The Mains,"Thyme, garlic, paprika, exotic spices",Our Dry Rubbed Rotisserie Whole Chicken,200.0,84
3225,The Mains,"Dry rubbed pork ribs, hoisin garlic glaze, or tomatillo salsa.",Organic Baby Back Ribs,130.0,84
3226,The Mains,A succulent j8 oz. slice of pork served with a small side of roasted potatoes,Rotisserie Pork Loin Combo,120.0,84
3227,Cold Wraps,"Shredded chicken, tarragon-dill aioli, kale, cucumber, and toasted almonds in a wheat tortilla",Wickedly Whack Wrap,100.0,84
3228,Cold Wraps,"Shredded chicken, Buffalo sauce, creamy blue cheese, and cabbage in a wheat tortilla",Ballin' Buffalo Blue Wrap,100.0,84
3229,Sidekicks,"Lacinato kale, lemon-garlic vinaigrette, and pecorino Romano cheese.",Kickass Kale Salad,50.0,84
3230,Sidekicks,"Extra virgin olive oil, thyme, marjoram, salt and pepper",Roasted Potatoes,0.0,84
3231,Sidekicks,"Cauliflower, Broccoli or etc Extra virgin olive oil, salt and pepper",Roasted Seasonal Vegetables ,0.0,84
3232,Sidekicks,Small roasted seasonal veggies and small roasted potatoes,Half & Half,60.0,84
3233,Sidekicks,"Grandma's recipe; organic chicken livers, caramelized onions, eggs, salt, and pepper.",Polly's Chicken Pate,70.0,84
3234,Sidekicks,"Shredded chicken, chicken stock, carrots, celery, cilantro",Esther's Chicken Soup,100.0,84
3235,For the Home Cook,"3 day slow simmered stock of roasted chicken bones, leek, carrot, bay leaf and peppercorn. Comes frozen.",Housemade Brown Chicken Stock,70.0,84
3236,Empanada Specials,Support small business and get a dozen of our delicious empanadas for only $59. Mix and Match from all our delicious flavors.,One dozen Empanadas for only $59. ,590.0,85
3237,Meat Empanadas,"Organic beef, onions, green onions, raisins, sugar, spices, green olives.  Artisanal empanadas good for 7 days in the refrigerator if not eaten right away. ",Traditional Beef Empanada. BEST SELLER!!,64.0,85
3238,Meat Empanadas,"Organic chicken, onions, green and red bell peppers, tomato sauce. Good for 7 days in the refrigerator if not eaten right away. ",Spanish Chicken Empanada. ,64.0,85
3239,Meat Empanadas,"Smoked pork, onions, red and green bell peppers, jalapeno peppers.  Good for 7 days in the refrigerator if not eaten right away.",Spicy Pork Empanada,64.0,85
3240,Meat Empanadas,"Organic beef, onions, red and green bell peppers, chili peppers. Good for 7 days in the refrigerator if not eaten right away. ",Spicy Beef Empanada,64.0,85
3241,Meat Empanadas,Mozzarella cheese & cooked ham. Good for 7 days in the refrigerator if not eaten right away. ,Ham & Cheese Empanada KIDS LOOOOOVE IT!,64.0,85
3242,Meat Empanadas,"Fresh Mozzarella, Queso Fresco, Ricotta and Pepperoni.  Good for 7 days in the refrigerator if not eaten right away. ",Pepperoni & Cheese Empanada. KIDS LOOOOVE IT!,64.0,85
3243,Vegetarian Empanadas,"Filled with caramelized crimini mushrooms, and onions. Then it isfused with creamy Gorgonzola blue cheese for a stronger but well balanced punch. We added a pinch of salt and black pepper for a unique flavor.  ",Mushroom-Gorgonzola Empanada,64.0,85
3244,Vegetarian Empanadas,"Filled with hearty fresh sauteed spinach, caramelized onions and white crumbly cow’s milk feta cheese. Finished with a pinch of salt and black pepper",Spinach-Feta Empanada,64.0,85
3245,"100% Vegan Empanadas","Roasted eggplant, roasted tomatoes, red onions, garbanzo beans and garlic. Vegans approved!",Vegan Roasted Eggplant & tomato Empanada,64.0,85
3246,"100% Vegan Empanadas","Kale, onions, red bell peppers, butternut squash, ​salt and pepper. Vegans approved!",Vegan Kale & Butternut Squash Empanada,64.0,85
3247,Dessert Empanadas,"Fuji apples, brown sugar, raisins, cinnamon, & rolled oats come together in this delicious guilt-free dessert ",Apple Hand Pie. Yummie....,64.0,85
3248,Dessert Empanadas,"Blueberries, sugar, Lemon juice, flour & oats.",Blueberry Crisp Hand Pie,64.0,85
3249,Dessert Empanadas,Fresh sweet peach chunks with a zesty lemon touch ,Peach Cobbler Hand Pie,64.0,85
3250,Dessert Empanadas,"3 Traditional Argentine cookies filled with Dulce de Leche. Flavors: Chocolate, Traditional. Pick 3 total",Argentinian Alfajores Mix & Match,100.0,85
3251,Dessert Empanadas,A mix of three Dessert Empanadas to complement your meals. Mix & Match form our menu. ,"3 Sweet Hand Pies",176.0,85
3252,Drinks,"",Mexican Coke (12 oz),40.0,85
3253,Drinks,"",Sprite (Bottled) - 12oz,40.0,85
3254,Drinks,"",Smart Water 20oz,30.0,85
3255,Drinks,"",Barq’s Root beer,30.0,85
3256,Drinks,"",Honest Tea/Pink Lemonade,39.0,85
3257,"100% Cold-Pressed Shot","Cold-pressed ginger, lemon, apple, and turmeric combine to give your immune system a huge boost. Ginger is scientifically proven to boost immunity and is anti-viral, anti-bacterial, anti-inflammatory, and an antioxidant.  Our juices are cold-pressed and then treated with high, cold pressure (HPP) to make a safe product that's 100% raw and natural. This method adds up to 40 days of shelf life, but since the product is still raw and never heated, it MUST be refrigerated.","10 x Ginger-Turmeric Shot",0.0,86
3258,"100% Cold-Pressed Juice","Turn Up the Beet: Rooty and fruity. Our beet juice is deliciously drinkable while providing all the benefits of cold-pressed beets, which include improved blood flow, liver detoxification, and lower blood pressure.  Our juices are cold-pressed and then treated with high, cold pressure (HPP) to make a safe product that's 100% raw and natural. This method adds up to 40 days of shelf life, but since the product is still raw and never heated, it MUST be refrigerated.","6 x Turn Up The Beet",0.0,86
3259,"100% Cold-Pressed Juice","Magic in a Bottle. Our Vitamin Sea lemonade is made with nothing but lemon, maple water, apple, and blue spirulina. It’s the perfect mix of sweet and tart, plus mega-hydrating and packed with plant-based vitamins and minerals.  Our juices are cold-pressed and then treated with high, cold pressure (HPP) to make a safe product that's 100% raw and natural. This method adds up to 40 days of shelf life, but since the product is still raw and never heated, it MUST be refrigerated.","6 x Vitamin Sea",0.0,86
3260,"100% Cold-Pressed Juice","If Looks Could Kale is our OG green juice, loaded with 2 pounds of greens with just a hint of sweet and ginger. We’ve been told it’s the “perfect green juice” - try it for yourself and see!  Our juices are cold-pressed and then treated with high, cold pressure (HPP) to make a safe product that's 100% raw and natural. This method adds up to 40 days of shelf life, but since the product is still raw and never heated, it MUST be refrigerated.","6 x If Looks Could Kale",0.0,86
3261,Immune Boosting Variety Boxes,"Surprise yourself and your friends with this immune-boosting box of the day. You will receive an assortment of 15+ juices and shots. You will also receive a surprise item in each box like a healthy snack or an exclusive juice flavor.   We cold-press different produce that's in season to create these ever-changing, immune-supporting recipes.",Surprise Immunity Box,715.0,86
3262,Sandwiches,"Prosciutto, egg salad, garlic herb schmear, togarashi, chives, mixed greens, and toasted everything bagel.",Breakfast Sandwich,120.0,87
3263,Sandwiches,"Norwegian smoked salmon, garlic herb schmear, honey wasabi aioli, capers, red onions, mixed greens, and toasted everything bagel.",Salmon Sandwich,120.0,87
3264,Sandwiches,"Avocado, white miso dressing, Turkey, ham, bacon, onions, tomato, greens, and ciabatta roll.",Country Club Sandwich,140.0,87
3265,Sandwiches,"Turkey, Swiss, smoked guava rum dressing, onions, tomato, greens, and ciabatta roll.",Swiss Beats Sandwich,130.0,87
3266,Sandwiches,"Roast beef, Swiss, magical mojo sauce, onions, tomatoes, greens, and ciabatta roll.",Havana Sandwich,130.0,87
3267,Sandwiches,"Avocado, sharp Cheddar, egg salad, smoked guava rum dressing, tomatoes, onions, greens, and ciabatta roll.",Veggie Tales Sandwich,130.0,87
3268,Sandwiches,"Smoked BBQ pulled pork, mushroom cream, Japanese wildflower togarashi cole slaw, red onions, and toasted brioche.",Pulled Pork Sandwich,130.0,87
3269,Sandwiches,"Muenster, colby jack, sharp Cheddar, and sourdough.",Grilled Cheese Sandwich,130.0,87
3270,Sandwiches,"Sharp Cheddar, sirloin, lettuce, tomato, pickles, smoked guava rum sauce, toasted brioche, and onion.",Spro Burger Sandwich,140.0,87
3271,Sandwiches,"pastrami, swiss, spiced honey dijon, onions, ciabatta roll  ",pastrami melt,130.0,87
3272,Artisanal Goods,"Delightfully herbaceous with cilantro, parsley, garlic, rice vinegar, dijon mustard, sugar, salt, cracked black pepper, a kick of and jalapeño, serrano, brightly balanced with lemon, lime, orange juice, and Evoo.",Magical Mojo Sauce (12 oz),120.0,87
3273,Grab and Go,"Organic rolled oats, chia seeds, almond milk, coconut milk, agave, cinnamon, vanilla, and fresh berries.",Overnight Oats,80.0,87
3274,Grab and Go,"cream of tomato, garlic, thyme, herbs, onion, bay leaf, white pepper, sea salt, finished with cracked peppercorn",french tomato bisque,110.0,87
3275,Over the Top,"cold-brew, orange bitters, gum syrup, flamed orange twist, luxardo cherry, served on the rocks.",cold fashioned,80.0,87
3276,Over the Top,"premium grade earl grey black tea, rare silver tips white tea, bergamot infusion, reduced and fresh milk, served hot or on the rocks.",fifty shades,80.0,87
3277,Over the Top,"muddled strawberries & mint, cherry blossom green tea, rhubarb bitters, honey, served on the rocks",strawberry fields,80.0,87
3278,Over the Top,"cold brew, peach bitters, raspberry gum syrup, frozen berries",Sangria,80.0,87
3279,Fancy,"ritual dark chocolate, cinnamon, cayenne, nutmeg, vanilla, SPRO, milk",spice islands,60.0,87
3280,Fancy,"red velvet chocolate, SPRO, milk","""v"" for velvet",60.0,87
3281,Fancy,"organic honey, orange extract, SPRO, milk",orange blossom,60.0,87
3282,Fancy,"belgian white chocolate, ceremonial grade matcha, milk.",shiro,60.0,87
3283,Fancy,"ceremonial grade matcha, organic honey, milk.",geisha,60.0,87
4627,Absurd Burgers,"",Create Your Vegan Burger,100.0,124
3284,Fancy,"ritual dark chocolate, coconut, SPRO, condensed & fresh milk",coco de mer,60.0,87
3285,Fancy,"elderflower, grapefruit bitters, cold brew, club soda, served on the rocks",cool hunter,80.0,87
3286,Open Face Toasts,"Organic almond butter, triple berry preserves, fresh berries, maldon sea salt, and sourdough.",Almond Butter Toast,100.0,87
3287,Open Face Toasts,"2 hour sous-vide eggs and buttered sourdough.",toast & eggs,100.0,87
3288,Open Face Toasts,"Avocado, black truffle citrus ponzu, furikake, togarashi chili, ikura salmon roe, and sourdough.",Umami Bomb,130.0,87
3289,Open Face Toasts,"Two 2 hour sous-vide eggs, togarashi, chives, creamy truffle Parmesan potato purée, and buttered sourdough.",Mash Up,150.0,87
3290,Open Face Toasts,"Two12-hour sous-vide Italian fennel sausages, two 2-hour sous-vide eggs, and buttered sourdough.",Sausage and Eggs,160.0,87
3291,Waffles,"vegetarian emulsified blueberries, whole blueberries, mochi, organic grade a maple syrup",japanese blueberry mochi waffle,110.0,87
3292,Waffles,"vegetarian  fresh strawberries, guava cream, mochi, confectioners sugar",strawberry guava mochi waffle,110.0,87
3293,Simple Drinks,"SPRO, steamed milk, microfoam, 8oz.",CAP,61.0,87
3294,Simple Drinks,"",latte,64.0,87
3295,Simple Drinks,"ritual Chocolate 65% dark chocolate ganache, SPRO, steamed milk",mocha,60.0,87
3296,Simple Drinks,"",pour over,50.0,87
3297,Simple Drinks,"",americano,40.0,87
3298,Simple Drinks,"",water,30.0,87
3299,Simple Drinks,"",chai,61.0,87
3300,Simple Drinks,"",loose leaf tea,50.0,87
3301,Simple Drinks,"24 hour single-origin cold brew",cold brew,58.0,87
3302,Pastries and Desserts,"Browned butter, 70% cacao, and maldon sea salt.",Brown Butter Dark Chocolate Cookie,40.0,87
3303,Pastries and Desserts,Belgian white chocolate and ceremonial grade matcha.,Matcha White Chocolate Cookie,40.0,87
3304,Pastries and Desserts,"Cinnamon, mace, molasses, cinnamon, sugar, sea salt, and oatly oat milk.",Cinnamon Spice Cookie,40.0,87
3305,Pastries and Desserts,"A buttery crumbly crust layered with delightfully chewy lemon custard. Delicately sweet, tart, and smooth.",Lemon Custard Bar,40.0,87
3306,Pastries and Desserts,Layers of buttery flaky goodness and rolled then folded into classic crescent shaped pillows.,Butter Croissant,50.0,87
3307,Pastries and Desserts,Flaky croissant layers delicately wrapped around 70% dark chocolate.,Pain Au Chocolat,60.0,87
3308,Pastries and Desserts,"Densely packed with perfectly ripened bananas, fresh blueberries, and these wholesome muffins are satisfying any time of day.",Organic Banana Blueberry Muffin,60.0,87
3309,Pastries and Desserts,"Sugar, butter, flour, vanilla, sour cream, buttery brown sugar cinnamon crumble topping.",Coffee Crumble Cake,70.0,87
3310,Pastries and Desserts,"Sponge cake soaked in three types of milk (whole, coconut, and condensed milk).",Tres Leches Cake,70.0,87
3311,Pastries and Desserts,"Emulsified blueberries, whole blueberries, mochi, and organic grade a maple syrup.",Japanese Blueberry Mochi Waffle,110.0,87
3312,Pastries and Desserts,"Fresh strawberries, guava cream, mochi, and confectioners sugar.",Strawberry Guava Mochi Waffle,110.0,87
3313,Pastries and Desserts,multicolor sprinkles & corn flake come together to create a deliciously nostalgic sugar cookie with a grown up twist,funfetti cookie,40.0,87
3314,Smoothies,"vegan  spiced dark chocolate, banana, peanut butter, SPRO, oatly oat milk",after school,120.0,87
3315,Smoothies,"vegan raspberries, blackberries, blueberries, banana, honey, cherry blossom green tea",superfruit smash,120.0,87
3316,Smoothies,"vegan kale, spinach, chard, banana, coconut, pineapple, honey",urban jungle,120.0,87
3317,Seasonal Drinks (Coffee-based),"24 hour single-origin cold brew, chicory root, raw cane sugar, milk",mardi gras (cold only),75.0,87
3318,Seasonal Drinks (Coffee-based),"flower petal simple syrup, cardamom, SPRO, milk",indian summer,75.0,87
